Restaurant ID,Country Code,City,Restaurant Name & Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines
17259395,216,Des Moines,"The Cafe,2616 Northridge Pkwy, Ames, IA 50010",Ames,"Ames, Des Moines",-93.643094,42.048779,"American, Coffee and Tea"
17258350,216,Des Moines,"Flying Mango,4345 Hickman Rd, Des Moines, IA 50310",Beaverdale,"Beaverdale, Des Moines",-93.677638,41.614965,"BBQ, Caribbean, Cajun"
17258136,216,Des Moines,"Cool Basil,8801 University Ave, Clive, IA 50325",Clive,"Clive, Des Moines",-93.739573,41.600564,"Asian, Sushi, Thai"
17258522,216,Des Moines,"HuHot Mongolian Grill,4100 University Avenue, West Des Moines, IA 50266",Clive,"Clive, Des Moines",-93.760027,41.60028,"Asian, Chinese"
17259958,216,Des Moines,"Malo,900 Mulberry Street, Des Moines, IA 50309",Downtown,"Downtown, Des Moines",-93.627896,41.583309,"Latin American, Mexican"
17258036,216,Des Moines,"Centro,1007 Locust St, Des Moines, IA 50309",Downtown,"Downtown, Des Moines",-93.6300803,41.5857431,"Italian, Pizza"
17259368,216,Des Moines,"Fong's Pizza,223 4th Street, Des Moines, IA 50309",Downtown,"Downtown, Des Moines",-93.621631,41.585465,"Chinese, Pizza"
17257684,216,Des Moines,"A Dong Restaurant,1511 High Street, Des Moines, IA 50309",Downtown,"Downtown, Des Moines",-93.637401,41.587219,"Asian, Vegetarian, Vietnamese, Bubble Tea"
17258154,216,Des Moines,"Court Avenue Brewing Company,309 Court Ave, Des Moines, IA 50309",Downtown,"Downtown, Des Moines",-93.620726,41.58536,"American, Pizza, Bar Food"
17259340,216,Des Moines,"Django,210 10th Street, Des Moines, IA 50309",Downtown,"Downtown, Des Moines",-93.629436,41.584027,French
17259243,216,Des Moines,"Miyabi 9,512 E Grand Ave, Des Moines, IA 50309",East Village,"East Village, Des Moines",-93.611366,41.590819,"Japanese, Sushi"
17259625,216,Des Moines,"Zombie Burger + Drink Lab,300 E. Grand Ave., Des Moines, IA 50309",East Village,"East Village, Des Moines",-93.61474,41.590106,"Burger, Desserts, Vegetarian"
17259169,216,Des Moines,"Tursi's Latin King,2200 Hubbell Ave, Des Moines, IA 50317",Fairground,"Fairground, Des Moines",-93.577383,41.601415,"American, Italian"
17259166,216,Des Moines,"Tsing Tsao South,4230 Fleur Dr, Des Moines, IA 50321",Greater South Side,"Greater South Side, Des Moines",-93.645245,41.545869,Chinese
17259335,216,Des Moines,"Bandit Burrito,5340 Merle Hay Road, Johnston, IA 50131",Johnston,"Johnston, Des Moines",-93.6976773,41.6714654,"Breakfast, Mexican, Southwestern"
17259248,216,Des Moines,"Jethro's BBQ,3100 Forest Ave, Des Moines, IA 50311",Kingman Place Historic District,"Kingman Place Historic District, Des Moines",-93.659797,41.603901,"American, BBQ"
17258552,216,Des Moines,"The Machine Shed Restaurant,11151 Hickman Road, Urbandale, IA 50322",Urbandale,"Urbandale, Des Moines",-93.772033,41.615083,"American, Breakfast"
17259550,216,Des Moines,"Mi Patria,1410 22nd St., West Des Moines, IA 50266",West Des Moines,"West Des Moines, Des Moines",-93.73624,41.594039,Latin American
17259200,216,Des Moines,"Waterfront Seafood Market,2900 University Ave, West Des Moines, IA 50266",West Des Moines,"West Des Moines, Des Moines",-93.7441981,41.5991771,"Seafood, Sushi"
17342816,216,Dubuque,"Burnt Toast Cafe,1220 Iowa St, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque",-90.667668,42.504759,Breakfast
17342498,216,Dubuque,"Catfish Charlie's,1630 E 16th St, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque",-90.6499328,42.5124724,Seafood
17342648,216,Dubuque,"Salsa's Mexican Restaurant,1091 Main St, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque",-90.6684746,42.5032004,Mexican
17342781,216,Dubuque,"Tony Roma's,350 Bell St, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque",-90.658609,42.496464,"American, BBQ, Seafood"
17342799,216,Dubuque,"Vinny Vanucchi's,180 Main Street, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque",-90.664029,42.495689,Italian
17342772,216,Dubuque,"Champps Americana,3100 Dodge St., Dubuque, IA 52003",Dubuque,"Dubuque, Dubuque",-90.715247,42.492018,"American, Burger, Sandwich"
17342771,216,Dubuque,"Fiesta Cancun,2515 NW Arterial, Dubuque, IA 52002",Dubuque,"Dubuque, Dubuque",-90.740213,42.49092,Mexican
17342548,216,Dubuque,"Happy Joe's Pizza & Ice Cream,855 Century Dr, Dubuque, IA 52002",Dubuque,"Dubuque, Dubuque",-90.7264,42.4955,"Desserts, Pizza, Ice Cream"
17342556,216,Dubuque,"Houlihan's,1795 Greyhound Park Rd, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque",-90.645294,42.516621,"American, Burger"
17342811,216,Dubuque,"Ichiban Hibachi Steakhouse & Sushi Bar,3187 University Ave, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque",-90.712084,42.492963,"Japanese, Steak, Sushi"
17342576,216,Dubuque,"Kalmes Breaktime Bar & Grill,1097 Jackson St, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque",-90.6646,42.5043,"American, Burger"
17342770,216,Dubuque,"L. May Eatery,1072 Main St, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque",-90.668164,42.503075,"International, Pizza"
17342585,216,Dubuque,"Los Aztecas,2700 Dodge St, Dubuque, IA 52003",Dubuque,"Dubuque, Dubuque",-90.7055,42.4916,Mexican
17342494,216,Dubuque,"Manna Java World Cafe,700 Locust St, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque",-90.6677349,42.500191,"Breakfast, Pizza"
17342594,216,Dubuque,"Mario's Italian Restaurant,1298 Main St, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque",-90.6691,42.5048,"American, Italian"
17342625,216,Dubuque,"Pepper Sprout Incorporated,378 Main St, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque",-90.6651,42.4974,American
17342652,216,Dubuque,"Shot Tower Inn,290 Locust St, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque",-90.6658,42.4963,"Italian, Pizza"
17342665,216,Dubuque,"Sunshine Family Restaurant,401 Central Ave, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque",-90.663686,42.4982789,"American, Breakfast, Burger"
17342810,216,Dubuque,"Watershed Cafe,51 W 32nd Street, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque",-90.684882,42.527556,"American, Burger, Pizza, Cafe"
17342775,216,Dubuque,"Woodfire Grille,301 Bell Street, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque",-90.658988,42.496378,"American, Seafood, Steak"
17536645,216,Fernley,"Jehova es Mi Pastor Tacos y Burritos,135 W. Main Street, Fernley, NV 89408",Fernley,"Fernley, Fernley",-119.252694,39.607515,Mexican
17374405,216,Gainesville,"Houndstooth Grill & Tavern,6323 Grand Hickory Dr Ste 200A, Braselton, GA 30517",Braselton,"Braselton, Gainesville",-83.8461,34.0901,"American, Sandwich, Seafood"
17375060,216,Gainesville,"Hawg Wild BBQ & Catfish House,515 Grant Street, Clarkesville, GA 30523",Clarkesville,"Clarkesville, Gainesville",-83.520693,34.61802,"BBQ, Burger, Seafood"
17375164,216,Gainesville,"Bourbon Street Grille,90 Public Sq N, Dahlonega, GA 30533",Dahlonega,"Dahlonega, Gainesville",-83.985353,34.532973,"American, Burger, Cajun"
17374552,216,Gainesville,"Corkscrew Cafe,51 W Main St, Dahlonega, GA 30533",Dahlonega,"Dahlonega, Gainesville",-83.9858,34.5318,
17375078,216,Gainesville,"Smokin Gold BBQ,59 E Main St, Dahlonega, GA 30533",Dahlonega,"Dahlonega, Gainesville",-83.983939,34.533626,BBQ
17375049,216,Gainesville,"Hoka-Hoka Japanese Steak & Sushi,617 North Grove Street, Dahlonega, GA 30533",Dahlonega,"Dahlonega, Gainesville",-83.989317,34.541044,"Chinese, Japanese, Thai"
17375077,216,Gainesville,"Shenanigan's Irish Pub,87 N. Chestatee St., Dahlonega, GA 30533",Dahlonega,"Dahlonega, Gainesville",-83.986119,34.533198,"Bar Food, Seafood, Vegetarian"
17375141,216,Gainesville,"Fish Tales Lakeside Grille,6330 Mitchell Street, Flowery Branch, GA 30542",Flowery Branch,"Flowery Branch, Gainesville",-83.938024,34.183573,Seafood
17375198,216,Gainesville,"Antebellum,5510 Church Street, Flowery Branch, GA 30542",Flowery Branch,"Flowery Branch, Gainesville",-83.926217,34.185707,"American, Southern"
17375180,216,Gainesville,"Moonie's Texas Barbecue,5545 Atlanta Highway, Flowery Branch, GA 30542",Flowery Branch,"Flowery Branch, Gainesville",-83.927794,34.180043,"BBQ, Sandwich"
17375072,216,Gainesville,"Atlanta Highway Seafood Market,227 Atlanta Highway Suite 900, Gainesville, GA 30501",Gainesville,"Gainesville, Gainesville",-83.838457,34.285102,"Sandwich, Seafood, Cajun"
17375047,216,Gainesville,"Eat at Thai,975 Dawsonville Hwy, Gainesville, GA 30501",Gainesville,"Gainesville, Gainesville",-83.857993,34.300182,Thai
17375074,216,Gainesville,"Smoke House BBQ and Catering,3205 Atlanta Hwy, Atlanta Highway, Gainesville, GA, Gainesville, GA 30507",Gainesville,"Gainesville, Gainesville",-83.860098,34.222755,BBQ
17374921,216,Gainesville,"2 Dog,317 Spring St SE, Gainesville, GA 30501",Gainesville,"Gainesville, Gainesville",-83.824023,34.300567,"American, European, Sandwich"
17374819,216,Gainesville,"Longstreet Cafe,1043 Riverside Terrace, Gainesville, GA 30501",Gainesville,"Gainesville, Gainesville",-83.8272,34.3166,Southern
17375089,216,Gainesville,"Re-Cess,118 Bradford St NE, Gainesville, GA 30501",Gainesville,"Gainesville, Gainesville",-83.82686,34.300332,"American, Southern"
17375214,216,Gainesville,"Bodensee,64 Munich Strasse, Helen, GA 30545",Helen,"Helen, Gainesville",-83.727741,34.701594,German
17374951,216,Gainesville,"Hofer's Bakery & Cafe,8758 N Main St, Helen, GA 30545",Helen,"Helen, Gainesville",-83.7345,34.7024,"German, Ice Cream"
17374978,216,Gainesville,"Troll Tavern,8590 N Main St Ste B, Helen, GA 30545",Helen,"Helen, Gainesville",-83.7334,34.7021,"Burger, German, Sandwich"
17375104,216,Gainesville,"The Nacoochee Village Tavern & Pizzeria,7275 S Main St., Helen, GA 30545",Helen,"Helen, Gainesville",-83.713498,34.691208,"Italian, Pizza, Sandwich"
17557488,216,Lakeview,"Burger Queen Drive In,109 S F St, Lakeview, OR 97630",Lakeview,"Lakeview, Lakeview",-120.3458,42.1885,"Burger, Desserts, Sandwich"
17452342,216,Lincoln,"Blue Orchid Thai Restaurant,129 N 10th St, Lincoln, NE 68508",Haymarket,"Haymarket, Lincoln",-96.7072,40.8143,Thai
17501291,216,Macon,"Emilio's Cuban Cafe,402 Ga. Highway 247, Bonaire, GA 31005",Bonaire,"Bonaire, Macon",-83.594494,32.567741,"Coffee and Tea, Cuban, Latin American"
17500759,216,Macon,"Ingleside Village Pizza,2395 Ingleside Ave, Macon, GA 31204",Macon,"Macon, Macon",-83.657061,32.853896,"Pizza, Sandwich"
17500767,216,Macon,"Jim Shaw's Seafood Grill & Bar,3040 Vineville Ave, Macon, GA 31204",Macon,"Macon, Macon",-83.6737,32.8496,Seafood
17500819,216,Macon,"Mandarin Chinese Restaurant,3086 Riverside Dr, Macon, GA 31210",Macon,"Macon, Macon",-83.6766,32.8899,"Chinese, Thai"
17500911,216,Macon,"Rookery,543 Cherry St, Macon, GA 31201",Macon,"Macon, Macon",-83.6279,32.8361,"Burger, Desserts, Bar Food"
17501439,216,Macon,"Dovetail,543 Cherry St, Macon, GA 31201",Macon,"Macon, Macon",-83.627979,32.83641,
17501279,216,Macon,"Bonefish Grill,5080 Riverside Dr, Macon, GA 31210",Macon,"Macon, Macon",-83.713978,32.929278,"American, Seafood"
17500695,216,Macon,"Downtown Grill,562 Mulberry St, Macon, GA 31201",Macon,"Macon, Macon",-83.6276,32.8375,Steak
17501298,216,Macon,"Greek Corner Deli,587 Cherry St, Macon, GA 31201",Macon,"Macon, Macon",-83.628703,32.83654,"Desserts, Greek, Sandwich"
17500847,216,Macon,"Natalia's,201 North Macon St., Macon, GA 31210",Macon,"Macon, Macon",-83.787993,32.928495,"European, Italian, Mediterranean"
17500872,216,Macon,"Papouli's Mediterranean Cafe & Market,121 Tom Hill Sr Blvd, Macon, GA 31210",Macon,"Macon, Macon",-83.6873,32.901,"Greek, Mediterranean, Vegetarian"
17501315,216,Macon,"Benson's Steak and Sushi,1289 S Houston Lake Rd, Warner Robins, GA 31088",Warner Robins,"Warner Robins, Macon",-83.662421,32.556873,"American, Chinese, Sushi"
17501201,216,Macon,"My Fathers Place,2507 Moody Rd, Warner Robins, GA 31088",Warner Robins,"Warner Robins, Macon",-83.624,32.5786,Italian
17501247,216,Macon,"Sushi Thai Restaurant,2624 Watson Blvd Ste D, Warner Robins, GA 31093",Warner Robins,"Warner Robins, Macon",-83.6665,32.6184,"Japanese, Sushi, Thai"
17501281,216,Macon,"The Mellow Mushroom,710 Lake Joy Road, Warner Robins, GA 31088",Warner Robins,"Warner Robins, Macon",-83.691044,32.552684,"Pizza, Sandwich, Vegetarian"
17501143,216,Macon,"El Jalisciense Mexican Restaurant,1224 Russell Pkwy, Warner Robins, GA 31088",Warner Robins,"Warner Robins, Macon",-83.64935,32.594666,Mexican
17501292,216,Macon,"Greek Village,1801 Watson Blvd, Warner Robins, GA 31093",Warner Robins,"Warner Robins, Macon",-83.636618,32.6176839,"American, Greek, Seafood"
17501308,216,Macon,"Martin's BBQ,102 S Armed Forces Boulevard, Warner Robins, GA 31088",Warner Robins,"Warner Robins, Macon",-83.600201,32.619321,BBQ
17501301,216,Macon,"Thai Pepper,1806 Russell Parkway, Warner Robins, GA 31088",Warner Robins,"Warner Robins, Macon",-83.665557,32.593264,"Japanese, Sushi, Thai"
17501268,216,Macon,"Zen Japanese Steakhouse and Sushi Bar,4086 Watson Blvd, Warner Robins, GA 31093",Warner Robins,"Warner Robins, Macon",-83.7184,32.6147,"Japanese, Steak, Sushi"
17482142,216,Mc Millan,"Triangle Restaurant,21053 State Hwy M28, Mc Millan, MI 49853",Mc Millan,"Mc Millan, Mc Millan",-85.7363,46.3718,"Breakfast, Burger"
17606621,216,Miller,"HI Lite Bar & Lounge,109 N Broadway Ave, Miller, SD 57362",Miller,"Miller, Miller",-98.9891,44.5158,
17687832,216,Monroe,"Vince's Restaurant & Pizzeria,619 4th Ave, Monroe, WI 53566",Monroe,"Monroe, Monroe",-89.653487,42.606306,"Italian, Pizza"
17534788,216,Ojo Caliente,"The Artesian Restaurant,Ojo Caliente Mineral Springs Resort And Spa 50 Los Banos Rd, Ojo Caliente, NM 87549",Ojo Caliente,"Ojo Caliente, Ojo Caliente",-106.057666,36.313638,"American, International, Southwestern"
17061237,216,Orlando,"Ceví_che Tapas Bar & Restaurant,125 West Church Street, Orlando, FL 32801",Church Street District,"Church Street District, Orlando",-81.381077,28.540432,"Spanish, Tapas"
17057397,216,Orlando,"'Ohana,1600 Seven Seas Drive, Lake Buena Vista, FL 32830",Disney World Area,"Disney World Area, Orlando",-81.585226,28.405437,Hawaiian
17058534,216,Orlando,"Earl of Sandwich,1750 E Buena Vista Drive, Lake Buena Vista, FL 32830",Disney: Downtown Disney,"Disney: Downtown Disney, Orlando",-81.514608,28.372858,"American, Sandwich, Salad"
17060320,216,Orlando,"Raglan Road Irish Pub and Restaurant,1640 E Buena Vista Drive, Lake Buena Vista, FL 32830",Disney: Downtown Disney,"Disney: Downtown Disney, Orlando",-81.517725,28.371338,Irish
17057925,216,Orlando,"Cafí© Tu Tu Tango,8625 International Drive, Orlando, FL 32819",I-Drive/Universal,"I-Drive/Universal, Orlando",-81.469986,28.440344,"New American, Tapas"
17060869,216,Orlando,"Texas de Brazil,5259 International Drive, Orlando, FL 32819",I-Drive/Universal,"I-Drive/Universal, Orlando",-81.4510725,28.4676808,"Brazilian, Steak"
17057591,216,Orlando,"Bahama Breeze Island Grille,8849 International Drive, Orlando, FL 32819",I-Drive/Universal,"I-Drive/Universal, Orlando",-81.471526,28.437065,Caribbean
17059541,216,Orlando,"Maggiano's Little Italy,9101 International Drive,Orlando, FL 32819",I-Drive/Universal,"I-Drive/Universal, Orlando",-81.471447,28.433235,Italian
17064266,216,Orlando,"Hawkers Asian Street Fare,1103 N Mills Avenue, Orlando, FL 32803",Mills 50,"Mills 50, Orlando",-81.364347,28.560505,"Asian, Thai"
17064405,216,Orlando,"Tako Cheena by Pom Pom,932 North Mills Avenue, Orlando, FL 32803",Mills 50,"Mills 50, Orlando",-81.364547,28.557845,"Asian, Latin American, Vegetarian"
17060516,216,Orlando,"Seasons 52 Fresh Grill,7700 West Sand Lake Road, Orlando, FL 32819",Restaurant Row,"Restaurant Row, Orlando",-81.487978,28.448175,American
17059012,216,Orlando,"Hollerbach's Willow Tree Cafí©,205 East 1st Street, Sanford, FL 32771",Sanford,"Sanford, Orlando",-81.266871,28.811653,German
17061296,216,Orlando,"Pom Pom's Teahouse and Sandwicheria,67 North Bumby Avenue, Orlando, FL 32803",The Milk District,"The Milk District, Orlando",-81.351467,28.543571,"American, Sandwich, Tea"
17061205,216,Orlando,"Yellow Dog Eats,1236 Hempel Avenue,Gotha, FL 34786",Windermere,"Windermere, Orlando",-81.522987,28.527592,"American, BBQ, Sandwich"
17064031,216,Orlando,"Tibby's New Orleans Kitchen,2203 Aloma Avenue, Winter Park, FL 32792",Winter Park,"Winter Park, Orlando",-81.322631,28.601088,Cajun
17066603,216,Orlando,"The Coop,610 W Morse Boulevard, Winter Park, FL 32789",Winter Park,"Winter Park, Orlando",-81.357219,28.597366,"Southern, Cajun, Soul Food"
17057797,216,Orlando,"Bosphorous Turkish Cuisine,108 S Park Ave, Winter Park, FL 32789",Winter Park,"Winter Park, Orlando",-81.3508344,28.5976271,"Mediterranean, Turkish"
17061253,216,Orlando,"Ethos Vegan Kitchen,601-B South New York Avenue, Winter Park, FL 32789",Winter Park,"Winter Park, Orlando",-81.352921,28.592857,"American, Breakfast, Vegetarian"
17059060,216,Orlando,"Hillstone,215 South Orlando Avenue, Winter Park, FL 32789",Winter Park,"Winter Park, Orlando",-81.36526,28.596682,
17061231,216,Orlando,"The Ravenous Pig,565 W Fairbanks Avenue, Winter Park, FL 32789",Winter Park,"Winter Park, Orlando",-81.356024,28.593297,Pub Food
17580453,216,Pensacola,"Cactus Flower Cafe Navarre,8725 Ortega Park Dr, Navarre, FL 32566",Navarre,"Navarre, Pensacola",-86.8573393,30.4025979,"Mexican, Southwestern, Tex-Mex"
17580142,216,Pensacola,"McGuire's Irish Pub & Brewery,600 E Gregory Street, Pensacola, FL 32502",Pensacola,"Pensacola, Pensacola",-87.2027,30.4179,"Burger, Bar Food, Steak"
17580160,216,Pensacola,"New Yorker Deli & Pizzeria,3001 E Cervantes St, Pensacola, FL 32503",Pensacola,"Pensacola, Pensacola",-87.1819,30.4251,"Italian, Pizza, Sandwich"
17580349,216,Pensacola,"Tu-Do Vietnamese Restaurant,7130 N Davis Hwy, Pensacola, FL 32504",Pensacola,"Pensacola, Pensacola",-87.2216,30.4982,"Asian, Vietnamese"
17580412,216,Pensacola,"Carrabba's Italian Grill,311 N 9th Avenue, Pensacola, FL 32502",Pensacola,"Pensacola, Pensacola",-87.205855,30.417318,"Italian, Pizza, Seafood"
17580590,216,Pensacola,"Jaco's Bayfront Bar and Grille,997 South Palafox, Pensacola, FL 32502",Pensacola,"Pensacola, Pensacola",-87.213274,30.403034,Tapas
17580704,216,Pensacola,"The Tin Cow,102 S Palafox Pl, Pensacola, FL",Pensacola,"Pensacola, Pensacola",-87.2150874,30.4116106,"Burger, Bar Food"
17579928,216,Pensacola,"Cactus Flower Cafe,3425 N 12th Ave, Pensacola, FL 32503",Pensacola,"Pensacola, Pensacola",-87.2080932,30.4473322,"Latin American, Mexican, Southwestern"
17579992,216,Pensacola,"Dharma Blue,300 S Alcaniz Street, Pensacola, FL 32502",Pensacola,"Pensacola, Pensacola",-87.2092,30.4101,"Seafood, Sushi"
17580030,216,Pensacola,"Global Grill,27 South Palafox Pl, Pensacola, FL 32501",Pensacola,"Pensacola, Pensacola",-87.2153054,30.411878,"European, International, Tapas"
17580074,216,Pensacola,"Ichiban,5555 N Davis Hwy Ste I, Pensacola, FL 32503",Pensacola,"Pensacola, Pensacola",-87.2252,30.4767,"Japanese, Sushi"
17580020,216,Pensacola,"The Fish House,600 S Barracks St, Pensacola, FL 32502",Pensacola,"Pensacola, Pensacola",-87.211082,30.407358,"American, Seafood, Sushi"
17580350,216,Pensacola,"Tuscan Oven,4801 N 9th Ave, Pensacola, FL 32503",Pensacola,"Pensacola, Pensacola",-87.214,30.4692,"Italian, Mediterranean, Pizza"
17580408,216,Pensacola,"Flounders Chowder House,800 Quietwater Beach Rd, Pensacola Beach, FL 32561",Pensacola Beach,"Pensacola Beach, Pensacola",-87.143,30.3359,Seafood
17579653,216,Pensacola,"Hemingway's Island Grill,400 Quietwater Beach Rd, Pensacola Beach, FL 32561",Pensacola Beach,"Pensacola Beach, Pensacola",-87.142602,30.335521,"Caribbean, Seafood, Steak"
17580476,216,Pensacola,"Native Cafe,45 A Via De Luna Dr, Pensacola Beach, FL 32561",Pensacola Beach,"Pensacola Beach, Pensacola",-87.132932,30.334776,"Breakfast, Burger"
17580422,216,Pensacola,"Peg Leg Pete's,1010 Fort Pickens Rd, Pensacola Beach, FL 32561",Pensacola Beach,"Pensacola Beach, Pensacola",-87.164376,30.327864,"Burger, Sandwich, Seafood"
17580539,216,Pensacola,"The Grand Marlin,400 Pensacola Beach Boulevard, Pensacola Beach, FL 32561",Pensacola Beach,"Pensacola Beach, Pensacola",-87.149178,30.34262,"Caribbean, Seafood"
17580511,216,Pensacola,"Original Georgios Authentic Greek Food,13310 Merilla Street, Pensacola, FL 32507",Perdido Key,"Perdido Key, Pensacola",-87.4218962,30.3199824,Greek
17580021,216,Pensacola,"Fisherman's Corner,13486 Perdido Key Dr, Pensacola, FL 32507",Perdido Key,"Perdido Key, Pensacola",-87.427707,30.308468,"Sandwich, Seafood, Cajun"
17582467,216,Pocatello,"Rupes Burgers,302 NE Main St, Blackfoot, ID 83221",Blackfoot,"Blackfoot, Pocatello",-112.3415,43.1903,"Burger, Fast Food"
17582668,216,Pocatello,"Texas Roadhouse,560 Bullock Street, Pocatello, ID 83202",Chubbuck,"Chubbuck, Pocatello",-112.461326,42.910518,"American, BBQ, Steak"
17582498,216,Pocatello,"Riverwalk Cafe,695 E Main St, Lava Hot Springs, ID 83246",Lava Hot Springs,"Lava Hot Springs, Pocatello",-112.0132,42.62,"Asian, Thai"
17582499,216,Pocatello,"Royal Hotel,11 E Main St, Lava Hot Springs, ID 83246",Lava Hot Springs,"Lava Hot Springs, Pocatello",-112.0127,42.6192,"Pizza, Bar Food"
17582522,216,Pocatello,"Buddy's Italian Restaurant,626 E Lewis St, Pocatello, ID 83201",Pocatello,"Pocatello, Pocatello",-112.4423,42.8661,"Italian, Pizza, Sandwich"
17582524,216,Pocatello,"Butterburrs,917 Yellowstone Avenue, Pocatello, ID 83201",Pocatello,"Pocatello, Pocatello",-112.4516,42.8919,"American, Breakfast"
17582527,216,Pocatello,"Chang Garden,1000 Pocatello Creek Rd Ste W2, Pocatello, ID 83201",Pocatello,"Pocatello, Pocatello",-112.441,42.8928,Chinese
17582551,216,Pocatello,"Fifth Street Bagelry,559 S 5TH Ave, Pocatello, ID 83201",Pocatello,"Pocatello, Pocatello",-112.4397,42.8631,"Coffee and Tea, Sandwich"
17582558,216,Pocatello,"Goody's Deli,905 S 5th Ave, Pocatello, ID 83201",Pocatello,"Pocatello, Pocatello",-112.4365,42.8604,"Pizza, Sandwich"
17582560,216,Pocatello,"Grecian Key Restaurant,314 N Main St, Pocatello, ID 83204",Pocatello,"Pocatello, Pocatello",-112.4524,42.8639,"American, Greek"
17582677,216,Pocatello,"Outer Limits Fun Zone,1800 Garrett Way, Pocatello, ID 83201",Pocatello,"Pocatello, Pocatello",-112.459988,42.878077,"Burger, Pizza, Sandwich"
17582670,216,Pocatello,"Portneuf Valley Brewing,615 South 1st Avenue, ID 83201",Pocatello,"Pocatello, Pocatello",-112.443213,42.860024,"American, Pizza"
17582625,216,Pocatello,"Sandpiper Restaurant & Lounge,1400 Bench Rd, Pocatello, ID 83201",Pocatello,"Pocatello, Pocatello",-112.432,42.9012,"American, Seafood, Steak"
17582627,216,Pocatello,"Senor Iguanas,961 Hiline Rd, Pocatello, ID 83201",Pocatello,"Pocatello, Pocatello",-112.4433,42.8942,Mexican
17582700,216,Pocatello,"Sushi Family,415 Yellowstone Ave, Pocatello, ID 83201",Pocatello,"Pocatello, Pocatello",-112.452013,42.88245,"Asian, Sushi, Vegetarian"
17582664,216,Pocatello,"Taste of India Nepal,330 N Main Street, Pocatello, ID 83204",Pocatello,"Pocatello, Pocatello",-112.45253,42.863969,"Indian, International, Vegetarian"
17582682,216,Pocatello,"Thai Paradise,140 S. Main, Pocatello, ID 83204",Pocatello,"Pocatello, Pocatello",-112.450106,42.861871,"Desserts, Thai"
17582669,216,Pocatello,"The Bridge,815 S 1st Street, Pocatello, ID 83201",Pocatello,"Pocatello, Pocatello",-112.4413856,42.8585987,New American
18491935,216,Pocatello,"Nosh Mahal,303 E Alameda Road, ID 83201",Pocatello,"Pocatello, Pocatello",-112.44853,42.891174,"Indian, Persian"
17582546,216,Pocatello,"El Herradero,123 Jefferson Ave, Pocatello, ID 83201",Pocatello,"Pocatello, Pocatello",-112.4419,42.8774,Mexican
17629582,216,Potrero,"Barrett Junction Cafe,1020 Barrett Lake Rd, Dulzura, CA 91917",Potrero,"Potrero, Potrero",-116.704731,32.613431,"American, BBQ, Burger"
17211719,216,Princeton,"Blue Point Grill,258 Nassau St, Princeton, NJ 08542",Princeton,"Princeton, Princeton",-74.651139,40.352385,Seafood
17144717,216,Rest of Hawaii,"Giovanni's Shrimp Truck,56-505 Kamehameha Hwy, Kahuku, HI 96731",Kahuku,"Kahuku, Rest of Hawaii",-157.948486,21.677078,Seafood
17143970,216,Rest of Hawaii,"Kona Brewing Company,75-5629 Kuakini Highway, Kailua Kona, HI 96740",Kailua Kona,"Kailua Kona, Rest of Hawaii",-155.997362,19.642752,"American, Pizza, Bar Food"
17142698,216,Rest of Hawaii,"Leonard's Bakery,933 Kapahulu Ave, Honolulu, HI 96816",Kaimuki,"Kaimuki, Rest of Hawaii",-157.813432,21.284586,
17144991,216,Rest of Hawaii,"Coconuts Fish Cafe,1279 S Kihei Road, Kihei, HI 96753",Kihei,"Kihei, Rest of Hawaii",-156.455284,20.748838,Seafood
17142519,216,Rest of Hawaii,"Kihei Caffe,1945 S Kihei Road, Kihei, HI 96753",Kihei,"Kihei, Rest of Hawaii",-156.451847,20.731487,"American, Hawaiian"
17145408,216,Rest of Hawaii,"Monkeypod Kitchen by Merriman,10 Wailea Gateway Place, Unit B-201 Kihei, Hawaii, HI 96753",Kihei,"Kihei, Rest of Hawaii",-156.4309473,20.6883746,Burger
17143336,216,Rest of Hawaii,"Sansei Seafood Restaurant & Sushi Bar,1881 S Kihei Rd, Kihei, HI 96753",Kihei,"Kihei, Rest of Hawaii",-156.452556,20.733554,"Japanese, Seafood, Sushi"
17145077,216,Rest of Hawaii,"Star Noodle,286 Kupuohi St, Lahaina, HI 96761",Lahaina,"Lahaina, Rest of Hawaii",-156.674835,20.885226,Asian
17141447,216,Rest of Hawaii,"Aloha Mixed Plate,1285 Front St, Lahaina, HI 96761",Lahaina,"Lahaina, Rest of Hawaii",-156.684967,20.886564,"Asian, Breakfast, Hawaiian"
