Restaurant ID,Country Code,City,Restaurant Name & Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines
305400,1,Gurgaon,"Orchid - Fortune Select Global,Fortune Select Global, Global Arcade, MG Road, Gurgaon","Fortune Select Global, MG Road","Fortune Select Global, MG Road, Gurgaon",77.1031649,28.4818475,"North Indian, Chinese, Continental"
309141,1,Gurgaon,"Hungry Buffoons,Basement Parking, Level 1, Global Foyer Mall, Golf Course Road, Gurgaon","Global Foyer Mall, Golf Course Road","Global Foyer Mall, Golf Course Road, Gurgaon",77.0950645,28.460459,"North Indian, Italian, Mexican"
302880,1,Gurgaon,"Karim's,GF-4, Global Foyer Mall, Sector 43, Gurgaon","Global Foyer Mall, Golf Course Road","Global Foyer Mall, Golf Course Road, Gurgaon",77.0948924,28.4603029,"Mughlai, North Indian"
303960,1,Gurgaon,"Manhattan Brewery & Bar Exchange,1st Floor, Global Foyer Mall, Sector 43, Golf Course Road, Gurgaon","Global Foyer Mall, Golf Course Road","Global Foyer Mall, Golf Course Road, Gurgaon",77.0950273,28.460271,"Finger Food, American, Continental, North Indian, Italian"
9773,1,Gurgaon,"Di Miso,11, Ground Floor, Global Foyer Mall, Golf Course Road, Gurgaon","Global Foyer Mall, Golf Course Road","Global Foyer Mall, Golf Course Road, Gurgaon",77.0946226,28.460546,"Korean, Japanese, Chinese, Asian"
309125,1,Gurgaon,"Kuuraku,Ground Floor, Global Foyer Mall, Golf Course Road, Gurgaon","Global Foyer Mall, Golf Course Road","Global Foyer Mall, Golf Course Road, Gurgaon",77.0946989,28.4604087,Japanese
18463965,1,Gurgaon,"Vapour Bar Exchange,Global Foyer Mall, Golf Course Road, Gurgaon","Global Foyer Mall, Golf Course Road","Global Foyer Mall, Golf Course Road, Gurgaon",77.0949823,28.4603115,"Continental, Finger Food, Chinese, North Indian"
18408054,1,Gurgaon,"19 Flavours Biryani,Global Foyer Mall, Sector 43, Golf Course Road, Gurgaon","Global Foyer Mall, Golf Course Road","Global Foyer Mall, Golf Course Road, Gurgaon",77.0954319,28.4604444,"Mughlai, Hyderabadi"
2091,1,Gurgaon,"Bhai Ji Foods,DLF Golf Links, Near American Express, Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",77.0971853,28.4543812,"North Indian, Chinese"
305790,1,Gurgaon,"Captain Bill$ Deliverz,Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",77.08932303,28.43230959,"North Indian, Chinese, Fast Food"
3445,1,Gurgaon,"Curry n Phulka,Near Genpact, Paras Hospital Road, Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",77.0979495,28.4494782,"North Indian, Chinese"
312111,1,Gurgaon,"Jaguar,Opposite Genpact, Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",77.0986339,28.4499246,"Chinese, North Indian"
2475,1,Gurgaon,"Jalsa Lounge,Jalsa Builiding, Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",77.0941432,28.4667953,"North Indian, Chinese"
18361772,1,Gurgaon,"Lord of Grillz,Shop 2 & 3, La Mart, La Lagune, Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",77.1042874,28.4372372,"Chinese, North Indian, Italian, Continental"
308553,1,Gurgaon,"Midnight Cravings Beyond Control,Plot 414, Sector 53, Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",77.0975132,28.4369224,"North Indian, Mughlai, Chinese"
307043,1,Gurgaon,"Outback,Sector 53/54 Round About, Near Audi Showroom, Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",77.1047562,28.4324764,"Continental, North Indian"
307304,1,Gurgaon,"The Cinnamon Kitchen,Plot 391, Saraswati Kunj, Sector 53, Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",77.0974101,28.4370522,"North Indian, Chinese"
18427868,1,Gurgaon,"Dudleys,Plot 1605, Sector 53, Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",77.102108,28.441123,"American, Continental, Burger"
2148,1,Gurgaon,"56 Ristorante Italiano,Ground Floor, Vatika Atrium, Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",77.1019957,28.4400925,Italian
18450874,1,Gurgaon,"All Time Cafe,Plot 26, Saraswati Kunj, Opposite Alchemist Hospital, Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",77.1039229,28.4393747,"North Indian, Chinese, Thai"
18408063,1,Gurgaon,"Baba's,Opposite Metro Pillar 200, Near Suncity, Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",77.1042012,28.434018,"North Indian, Mughlai"
18393697,1,Gurgaon,"Chilli Indiana,12, Saraswati Kunj, Opposite Park Hospital, Sector 54, Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",77.1032552,28.4396385,Italian
8931,1,Gurgaon,"Go Kylin,Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",77.09865443,28.43823059,"Japanese, Chinese, Asian, Malaysian, Thai, Vietnamese"
306880,1,Gurgaon,"Just for Chai,1185, Near Ocus Technopolis Building, Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",77.1025313,28.4411247,Cafe
18408031,1,Gurgaon,"Kabab Mistri,Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",77.1004268,28.4372138,"North Indian, Mughlai, Biryani"
304897,1,Gurgaon,"Nashta,Sector 53, Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",77.10256,28.441297,"Healthy Food, Continental"
309136,1,Gurgaon,"Nooba,Near IBIS Hotel, Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",77.0987588,28.4461485,Chinese
307580,1,Gurgaon,"Side Wok,Ground Floor, MPD Tower, Opposite Magnolias, DLF 5, Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",77.0971853,28.4549192,"Burmese, Chinese, Japanese, Malaysian, Thai"
18430557,1,Gurgaon,"Takamaka,1st Floor, The Palm Springs Plaza, Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",77.1015446,28.4451163,"North Indian, Continental, Italian"
18441771,1,Gurgaon,"The Ark,Address One, Second Floor, Next to Hilton Double Tree Hotel, Baani, Sector 56, Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",77.105038,28.4218116,"Seafood, Mediterranean"
18460311,1,Gurgaon,"The Gathering Hut,Opposite Magnolia Apartment, Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",77.0974101,28.4545373,"North Indian, Chinese"
18161583,1,Gurgaon,"Wangchuk's Ladakhi Kitchen,2nd Floor, Jalsa Building, Opposite Arjun Marg, Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",77.0940831,28.4663219,"Tibetan, Nepalese"
18237346,1,Gurgaon,"Daawat-e-Kashmir,Navkriti Building, Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",77.109638,28.4247729,"Kashmiri, Mughlai"
311662,1,Gurgaon,"La Pino'z Pizza,94-D, Opposite Vatika Towers, Sector-53, Main Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",77.10288294,28.43849033,"Pizza, Mexican, Chinese, Italian"
18430602,1,Gurgaon,"The Diet Kitchen,Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",77.0956926,28.4604777,"Continental, Healthy Food"
5172,1,Gurgaon,"Om Sweets & Snacks,2nd Floor, Food Court, Hongkong Bazaar, Sector 57, Gurgaon","Hong Kong Bazaar Mall, Sector 57, Gurgaon","Hong Kong Bazaar Mall, Sector 57, Gurgaon, Gurgaon",77.0904863,28.4211432,"North Indian, South Indian, Street Food, Mithai"
6643,1,Gurgaon,"Subway,17, 1st Floor, Hongkong Bazar Mall, Sector 57, Gurgaon","Hong Kong Bazaar Mall, Sector 57, Gurgaon","Hong Kong Bazaar Mall, Sector 57, Gurgaon, Gurgaon",77.0906308,28.4210196,"American, Fast Food, Salad, Healthy Food"
300978,1,Gurgaon,"Taste of Tamil Nadu,23-24, 1st Floor, Hong Kong Bazar, Sector 57, Gurgaon","Hong Kong Bazaar Mall, Sector 57, Gurgaon","Hong Kong Bazaar Mall, Sector 57, Gurgaon, Gurgaon",77.0904863,28.4208742,"South Indian, Chinese, North Indian"
311640,1,Gurgaon,"The Bridge - Hotel Clark Inn Gurgaon,Hotel Clark Inn, Plot 45/46, Old Judicial Complex, Sector 15, Gurgaon","Hotel Clark Inn, Sector 15","Hotel Clark Inn, Sector 15, Gurgaon",77.033939,28.4576098,"North Indian, Chinese"
311629,1,Gurgaon,"Illusion The Lounge Bar - Hotel Clark Inn Gurgaon,Hotel Clark Inn, Plot 45/46, Old Judicial Complex, Sector 15, Gurgaon","Hotel Clark Inn, Sector 15","Hotel Clark Inn, Sector 15, Gurgaon",77.0338804,28.4576265,"North Indian, Chinese"
303430,1,Gurgaon,"Gardenia - Hotel Grenville,Hotel Grenville, 29/4, Sector 14, Gurgaon","Hotel Grenville, MG Road","Hotel Grenville, MG Road, Gurgaon",77.0386607,28.4655997,"North Indian, Continental, Chinese"
303486,1,Gurgaon,"Call For Cuisine - Hotel Grenville,Hotel Grenville, 29/4, Near Kalyani Hospital, Opposite SBI Gurgaon, Sector 14, Gurgaon","Hotel Grenville, MG Road","Hotel Grenville, MG Road, Gurgaon",77.038546,28.4655681,"North Indian, Chinese"
309423,1,Gurgaon,"Armory - Hotel Haut.Monde,Hotel Haut.Monde, Part 1, Sector 15, Gurgaon","Hotel Haute.Monde, Sector 15","Hotel Haute.Monde, Sector 15, Gurgaon",77.0382289,28.4553886,Finger Food
309421,1,Gurgaon,"Citron - Hotel Haut.Monde,Hotel Haut Monde, Jharsa Road, Sector 15, Gurgaon","Hotel Haute.Monde, Sector 15","Hotel Haute.Monde, Sector 15, Gurgaon",77.0382176,28.4553962,"North Indian, Chinese, Continental"
308390,1,Gurgaon,"Gabbar Meals,Shop 18, Metropark Food Court, HUDA City Centre Metro Station, Sector 29, Gurgaon","Huda City Centre Metro Station, Sector 29, Gurgaon","Huda City Centre Metro Station, Sector 29, Gurgaon, Gurgaon",77.0726806,28.459424,"North Indian, Mughlai"
308473,1,Gurgaon,"McDonald's,Metropark Food Court, HUDA City Centre Metro Station, Sector 29, Gurgaon","Huda City Centre Metro Station, Sector 29, Gurgaon","Huda City Centre Metro Station, Sector 29, Gurgaon, Gurgaon",77.0727706,28.4594327,"Fast Food, Burger"
308997,1,Gurgaon,"Crust Bistro,Food Court, HUDA City Center Metro  Station, Sector 29, Gurgaon","Huda City Centre Metro Station, Sector 29, Gurgaon","Huda City Centre Metro Station, Sector 29, Gurgaon, Gurgaon",77.07272552,28.45938349,"Italian, Pizza"
308470,1,Gurgaon,"Dunkin' Donuts,Shop 3, HUDA City Centre Metro Station, Sector 29, Gurgaon","Huda City Centre Metro Station, Sector 29, Gurgaon","Huda City Centre Metro Station, Sector 29, Gurgaon, Gurgaon",77.0727706,28.4594327,"Burger, Desserts, Fast Food"
308477,1,Gurgaon,"Kabab Roll Cafe,Metropark Food Court, HUDA City Centre Metro Station, Sector 29, Gurgaon","Huda City Centre Metro Station, Sector 29, Gurgaon","Huda City Centre Metro Station, Sector 29, Gurgaon, Gurgaon",77.0727256,28.4593835,"North Indian, Mughlai"
307786,1,Gurgaon,"Starbucks,Ground Floor, South Wing, HUDA City Centre Metro Station, Sector 29, Gurgaon","Huda City Centre Metro Station, Sector 29, Gurgaon","Huda City Centre Metro Station, Sector 29, Gurgaon, Gurgaon",77.0725008,28.4588688,Cafe
308447,1,Gurgaon,"Eggers Madhouse,11, Metropark Food Court, HUDA City Centre Metro Station, Sector 29, Gurgaon","Huda City Centre Metro Station, Sector 29, Gurgaon","Huda City Centre Metro Station, Sector 29, Gurgaon, Gurgaon",77.0726806,28.459424,Fast Food
17977796,1,Gurgaon,"Gallery Cafí© - Hyatt Place,Hyatt Place,15/1, Old Delhi-Gurgaon Road, Sector 18, Udyog Vihar, Gurgaon",Hyatt Place Gurgaon,"Hyatt Place Gurgaon, Gurgaon",77.065948,28.5008981,Cafe
17977757,1,Gurgaon,"Coffee to Cocktail Bar - Hyatt Place,Hyatt Place,15/1, Old Delhi-Gurgaon Road, Sector 18, Udyog Vihar, Gurgaon",Hyatt Place Gurgaon,"Hyatt Place Gurgaon, Gurgaon",77.0659784,28.5008454,Drinks Only
4256,1,Gurgaon,"Spice It - Hotel IBIS,Hotel IBIS, Block 1, Sector 53, Golf Course Road, Gurgaon","IBIS Hotel, Golf Course Road","IBIS Hotel, Golf Course Road, Gurgaon",77.0993934,28.4470228,"Fast Food, North Indian, Chinese"
18306548,1,Gurgaon,"Nukkadwala,JMD Megapolis, Sector 48, Sohna Road, Gurgaon","JMD Megapolis Mall, Sohna Road","JMD Megapolis Mall, Sohna Road, Gurgaon",77.038187,28.419985,"Fast Food, Street Food"
5032,1,Gurgaon,"Power Play Resto Bar,Upper Ground Floor, JMD Regent Arcade, Near MGF Megacity Mall, MG Road, Gurgaon","JMD Regent Arcade Mall, MG Road","JMD Regent Arcade Mall, MG Road, Gurgaon",77.088553,28.4797315,"North Indian, American, Italian"
7472,1,Gurgaon,"Daikichi,UGF-02, JMD Regent Arcade Mall, MG Road, Gurgaon","JMD Regent Arcade Mall, MG Road","JMD Regent Arcade Mall, MG Road, Gurgaon",77.0886879,28.4797893,Japanese
302336,1,Gurgaon,"The Atrium - By Jukaso It Suites,Jukaso It Suites, Plot 1, IDC Industrial Area, Near Sector 14, Gurgaon","Jukaso It Suites, Sector 14","Jukaso It Suites, Sector 14, Gurgaon",77.0536264,28.4725545,"Asian, Bakery"
8413,1,Gurgaon,"Delhi - Kingdom of Dreams,Culture Gully, Kingdom of Dreams, Great Indian Nautanki Company Ltd., Auditorium Complex, Sector 29, Gurgaon","Kingdom of Dreams, Sector 29","Kingdom of Dreams, Sector 29, Gurgaon",77.0679481,28.4679413,Street Food
8437,1,Gurgaon,"Lucknow - Kingdom of Dreams,Culture Gully, Kingdom of Dreams, Great Indian Nautanki Company Ltd., Auditorium Complex, Sector 29, Gurgaon","Kingdom of Dreams, Sector 29","Kingdom of Dreams, Sector 29, Gurgaon",77.0683484,28.4684937,Lucknowi
8019,1,Gurgaon,"Longitude 77ŒÁ03' Bar - Le Meridien Gurgaon,Le Meridien Gurgaon, Sector 26, Gurgaon Delhi Border, MG Road, Gurgaon","Le Meridien Gurgaon, MG Road","Le Meridien Gurgaon, MG Road, Gurgaon",77.1081995,28.4805868,Finger Food
307416,1,Gurgaon,"I-Kandy - Le Meridien Gurgaon,Le Meridien Gurgaon, Sector 26, Gurgaon Delhi Border, MG Road, Gurgaon","Le Meridien Gurgaon, MG Road","Le Meridien Gurgaon, MG Road, Gurgaon",77.1087266,28.481264,Finger Food
18369743,1,Gurgaon,"Bella Cucina - Le Meridien Gurgaon,Le Meridien Gurgaon, Sector 26, Gurgaon Delhi Border, MG Road, Gurgaon","Le Meridien Gurgaon, MG Road","Le Meridien Gurgaon, MG Road, Gurgaon",77.1087258,28.4812481,Italian
307533,1,Gurgaon,"Bar Code - Leisure Inn,Leisure Inn, 17/6, Old Delhi Gurgaon Road, Sector 14, Gurgaon","Leisure Inn, Sector 14, Gurgaon","Leisure Inn, Sector 14, Gurgaon, Gurgaon",77.0395172,28.4705263,Finger Food
307225,1,Gurgaon,"Bites - Leisure Inn,Leisure Inn, 17/6, Old Delhi Gurgaon Road, Sector 14, Gurgaon","Leisure Inn, Sector 14, Gurgaon","Leisure Inn, Sector 14, Gurgaon, Gurgaon",77.0395353,28.4705061,"North Indian, Continental, Asian"
307426,1,Gurgaon,"Outback Bar and Grill - Leisure Inn,Leisure Inn, 17/6, Old Delhi Gurgaon Road, Sector 14, Gurgaon","Leisure Inn, Sector 14, Gurgaon","Leisure Inn, Sector 14, Gurgaon, Gurgaon",77.0396702,28.4704989,"North Indian, Finger Food"
6700,1,Gurgaon,"Citrus Cafe - Lemon Tree Premier,Lemon Tree Premier, 48, Leisure Valley, Sector 29, Gurgaon","Lemon Tree Premier, Sector 29","Lemon Tree Premier, Sector 29, Gurgaon",77.0648668,28.4676295,"North Indian, Continental, Chinese"
300538,1,Gurgaon,"Ammu's South Indian Restaurant,3, Ground Floor, Vakil Market, Chakkarpur, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0809099,28.4734916,South Indian
4879,1,Gurgaon,"Barista,Global Busines Park, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.1023726,28.4805404,Cafe
18198441,1,Gurgaon,"Bengali By Nature,Shop 1016, Maruti Vihar, Chakkarpur, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0827529,28.4766191,"Fast Food, Chinese, Bengali"
18334445,1,Gurgaon,"Burger Planet,Shop 7, Opposite to Universal Gym, Numberdar Market, Chakkarpur, Gurgaon, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.085001,28.4771042,"North Indian, Chinese, Fast Food"
302920,1,Gurgaon,"Cafe Coffee Day,MG Road Metro Station, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0802349,28.4797836,Cafe
18430882,1,Gurgaon,"Chini Bowl,1st Floor, Essel Towers, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0761927,28.476072,"Chinese, Thai, Japanese, Tibetan"
313204,1,Gurgaon,"E Yum,Plot H-16/6, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.10031841,28.47773187,"Continental, Italian, Mexican"
303477,1,Gurgaon,"Handi X-Press,Shop 4, Housing Board Complex, Saraswati Vihar, Chakarpur, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0828835,28.4761607,"North Indian, Chinese, Mughlai"
5230,1,Gurgaon,"Ion Club & Dining Lounge,12/14, UGF, JMD Arcade Mall, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.088598,28.479691,"Continental, North Indian, Mughlai, Chinese"
3582,1,Gurgaon,"Komachi,TF 3A/3B/3C, 3rd Floor, MGF Plaza Mall, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0731066,28.4776351,Japanese
303470,1,Gurgaon,"Mehfil-e-Handi,634, Saraswati Vihar, Chakarpur, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0829327,28.4760986,"North Indian, Chinese, Mughlai"
429,1,Gurgaon,"Mezbaan's,SCO 20, Housing Board Shopping Complex, Saraswati Vihar, Near Union Bank, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0823932,28.4757777,"North Indian, Mughlai, Chinese"
18034040,1,Gurgaon,"Mini Mahal Delux,217-A, 2nd Floor, City Center Mall, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0805946,28.4787425,"North Indian, Chinese"
17953932,1,Gurgaon,"Pita Pan,4-B, Food Court, 3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0803248,28.4805094,"Arabian, Lebanese"
312668,1,Gurgaon,"SBar Club & Lounge,1-4, Lower Ground Floor, Grand Mall, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0902166,28.4796672,Finger Food
997,1,Gurgaon,"China Club,Lobby Level, Tower C, Global Business Park, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.1020369,28.4800544,"Chinese, Asian"
2144,1,Gurgaon,"Coriander Leaf,Ground Floor, Vatika Triangle, Sushant Lok 1, Behind DT City Center, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0811126,28.4775699,"Mughlai, Pakistani, North Indian"
305682,1,Gurgaon,"Doughlicious,Global Business Park, Ground Floor, Tower B, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.1026087,28.4806694,"Bakery, Desserts, Fast Food"
17953934,1,Gurgaon,"FreshMenu,MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0820362,28.4800592,"Italian, Chinese, Continental, Thai, Mediterranean, Lebanese"
3855,1,Gurgaon,"L'Angoor,Lobby Level, Tower C, Global Business Park, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.1020768,28.4806041,"American, Seafood, Italian, Japanese, Thai"
310445,1,Gurgaon,"The Cakelicious Factory,2nd Floor, Opposite Metro Pillar 57, Shanti Complex, Sikandarpur Market, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0963632,28.4821819,"Bakery, Desserts, Fast Food"
892,1,Gurgaon,"Green's,SCO 23, Housing Board Shopping Complex, Saraswati Vihar, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0824381,28.4757372,"Chinese, North Indian, South Indian, Street Food"
2056,1,Gurgaon,"New Zaika,IFFCO Chowk, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0692631,28.477294,"North Indian, Chinese"
307509,1,Gurgaon,"Love Is Cakes,MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0935886,28.4726847,Bakery
797,1,Gurgaon,"Costa Coffee,Ground Floor, MGF Mega City Mall, MG Road, Gurgaon","MGF Mega City Mall, MG Road","MGF Mega City Mall, MG Road, Gurgaon",77.0894073,28.4798584,Cafe
308013,1,Gurgaon,"Uforia,2nd Floor, MGF Mega City Mall, MG Road, Gurgaon","MGF Mega City Mall, MG Road","MGF Mega City Mall, MG Road, Gurgaon",77.0892274,28.4798411,"Continental, Asian, North Indian, Italian"
2760,1,Gurgaon,"Vapour Pub & Brewery,2nd Floor, MGF Mega City Mall, MG Road, Gurgaon","MGF Mega City Mall, MG Road","MGF Mega City Mall, MG Road, Gurgaon",77.0892792,28.4798031,"Finger Food, Continental, North Indian, Italian, Chinese"
8913,1,Gurgaon,"Pirates of Grill,Ground Floor, MGF Mega City Mall, MG Road, Gurgaon","MGF Mega City Mall, MG Road","MGF Mega City Mall, MG Road, Gurgaon",77.0893563,28.4799415,"North Indian, Continental, Mughlai, Asian"
311759,1,Gurgaon,"Barista Creme Lavazza,Lower Ground Floor, MGF Metropolis Mall, MG Road, Gurgaon","MGF Metropolis Mall, MG Road","MGF Metropolis Mall, MG Road, Gurgaon",77.0823932,28.4785568,Cafe
18446889,1,Gurgaon,"Frozen Adda,Food Court, 2nd Floor, MGF Metropolis Mall, MG Road, Gurgaon","MGF Metropolis Mall, MG Road","MGF Metropolis Mall, MG Road, Gurgaon",77.0816737,28.4784876,"Ice Cream, Desserts"
9957,1,Gurgaon,"McDonald's,MGF Metropolis Mall, MG Road, Gurgaon","MGF Metropolis Mall, MG Road","MGF Metropolis Mall, MG Road, Gurgaon",77.0818967,28.479447,"Fast Food, Burger"
308840,1,Gurgaon,"Mr Idli Xpress,LG-33, Lower Ground Floor, MGF Metropolis Mall, MG Road, Gurgaon","MGF Metropolis Mall, MG Road","MGF Metropolis Mall, MG Road, Gurgaon",77.0817187,28.4792539,"South Indian, Chinese"
18432226,1,Gurgaon,"buí©no,2nd Floor, Near Lifestyle, MGF Metropolis Mall, MG Road, Gurgaon","MGF Metropolis Mall, MG Road","MGF Metropolis Mall, MG Road, Gurgaon",77.0816737,28.478398,"Cafe, American, Desserts, Italian, Bakery"
311777,1,Gurgaon,"Starbucks,Upper Ground Floor, MGF Metropolis Mall, MG Road, Gurgaon","MGF Metropolis Mall, MG Road","MGF Metropolis Mall, MG Road, Gurgaon",77.0818667,28.4791426,Cafe
2064,1,Gurgaon,"Al Kabab,9, Food Court, 3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0803248,28.4803301,"North Indian, Mughlai"
311758,1,Gurgaon,"Bangkok 1,FC-10B, 3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0802124,28.4802521,Thai
514,1,Gurgaon,"Barista,Ground Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0800708,28.4809987,Cafe
18408212,1,Gurgaon,"Cafe Cravings,Shop 22, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0802574,28.481108,"Cafe, Italian"
2061,1,Gurgaon,"Hello Sichuan,3rd Floor, Food Court, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0802215,28.4806523,Chinese
2458,1,Gurgaon,"McDonald's,Ground Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0800417,28.4803729,"Fast Food, Burger"
420,1,Gurgaon,"Rajasthali,3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0802124,28.4808348,"Gujarati, Rajasthani"
1599,1,Gurgaon,"Street Foods by Punjab Grill,3rd Floor, Food Court, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0803248,28.4803301,"Street Food, North Indian"
159,1,Gurgaon,"Subway,Shop 4A, 3rd Floor, Food Court, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0802124,28.4804762,"American, Fast Food, Salad, Healthy Food"
300119,1,Gurgaon,"Tibb's Frankie,Food Court, 3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0801851,28.4803207,Fast Food
18466924,1,Gurgaon,"Tunday Kababi Dastarkhwan-e-Awadh,3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.08040039,28.48028198,"Mughlai, North Indian"
18354984,1,Gurgaon,"Dunkin' Donuts,3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0802349,28.4807697,"Burger, Desserts, Fast Food"
1096,1,Gurgaon,"Haldiram's,3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0802798,28.4807292,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts"
18336208,1,Gurgaon,"Keventers,3rd Floor, Opposite PVR Cinemas, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0802349,28.4807697,Beverages
3213,1,Gurgaon,"Khaaja Chowk,3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0801711,28.4805322,"North Indian, Mughlai, South Indian, Rajasthani, Street Food"
18381642,1,Gurgaon,"Phantom,Shop 48 & 49, 2nd Floor , MGF Metropolitan, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0802349,28.4808594,"North Indian, Continental, Chinese"
338,1,Gurgaon,"Sage,Food Court, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0801226,28.4805204,"Pizza, Italian"
